,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path
17634,345.0,27.6,19.7,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2292968_1_m.jpg
17342,824.0,25.6,19.7,Unique,unknown,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2251193_1_m.jpg
5420,213.0,9.4,11.8,Unique,female,gallery,acrylic,signed,1.0,7.0,France,images_thesis\2243766_1_m.jpg
2348,1579.0,36.2,28.7,Unique,female,independent,acrylic,signed,4.0,8.0,France,images_thesis\1065729_1_m.jpg
2043,2550.0,34.0,32.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2271250_1_m.jpg
14435,5450.0,45.7,35.0,Unique,female,gallery,other,signed,7.0,10.0,France,images_thesis\559723_1_m.jpg
18901,2495.0,35.8,35.8,Unique,female,gallery,oil,signed,0.0,10.0,other,images_thesis\2325610_1_m.jpg
8785,1093.0,43.3,35.4,Unique,male,independent,acrylic,signed,2.0,5.0,other,images_thesis\1906911_1_m.jpg
8109,2551.0,35.4,35.4,Unique,female,gallery,acrylic,signed,1.0,5.0,other,images_thesis\2235225_1_m.jpg
20407,180.0,31.5,11.8,Unique,unknown,gallery,other,signed,2.0,8.0,other,images_thesis\2285365_1_m.jpg
13535,1635.0,13.8,13.8,Unique,male,gallery,oil,signed,12.0,6.0,other,images_thesis\1050573_1_m.jpg
11278,1215.0,85.4,26.4,Unique,male,gallery,other,signed,3.0,10.0,France,images_thesis\1659012_1_m.jpg
1991,1032.0,8.3,9.8,Unique,female,gallery,other,signed,6.0,10.0,other,images_thesis\1341054_1_m.jpg
1215,6600.0,54.0,54.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2295399_1_m.jpg
17371,787.0,16.1,12.2,Unique,unknown,independent,other,signed,2.0,1.0,France,images_thesis\2172009_1_m.jpg
2327,3632.0,23.6,35.4,Unique,male,gallery,other,signed,0.0,1.0,France,images_thesis\2302019_1_m.jpg
8536,1943.0,27.6,27.6,Unique,unknown,independent,other,signed,3.0,5.0,France,images_thesis\1555770_1_m.jpg
4730,2363.0,50.4,27.2,Unique,male,gallery,oil,signed,52.0,6.0,other,images_thesis\2260249_1_m.jpg
14293,1514.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,0.0,10.0,other,images_thesis\2310247_1_m.jpg
1605,8983.0,29.5,39.8,Unique,female,independent,other,signed,0.0,2.0,other,images_thesis\2318364_1_m.jpg
17104,624.0,33.1,23.6,Unique,unknown,gallery,acrylic,signed,5.0,1.0,Ukraine,images_thesis\2274739_1_m.jpg
9732,4494.0,39.4,78.7,Unique,female,independent,oil,signed,2.0,6.0,other,images_thesis\2119950_1_m.jpg
19117,848.0,18.1,24.0,Unique,male,gallery,oil,signed,17.0,10.0,France,images_thesis\2206835_1_m.jpg
10406,3522.0,19.7,24.0,Unique,female,independent,other,signed,0.0,3.0,France,images_thesis\2148378_1_m.jpg
18942,1272.0,24.4,18.9,Unique,female,gallery,acrylic,signed,2.0,4.0,Spain,images_thesis\2284465_1_m.jpg
13758,2259.0,39.4,59.1,Unique,female,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2308536_1_m.jpg
15141,639.0,11.8,9.5,Unique,male,gallery,oil,signed,1.0,3.0,other,images_thesis\2306339_1_m.jpg
3070,850.0,20.0,20.0,Unique,unknown,gallery,other,signed,4.0,3.0,United States,images_thesis\1875582_1_m.jpg
4612,2308.0,31.5,31.5,Unique,unknown,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2269230_1_m.jpg
11451,1579.0,27.6,19.7,Unique,female,independent,acrylic,signed,3.0,3.0,other,images_thesis\2161528_1_m.jpg
11149,607.0,23.6,23.6,Unique,female,gallery,other,signed,0.0,3.0,other,images_thesis\2286254_1_m.jpg
2342,2672.0,39.4,31.5,Unique,female,gallery,oil,signed,6.0,9.0,France,images_thesis\2132326_1_m.jpg
16563,388.0,13.8,9.8,Unique,unknown,independent,other,signed,0.0,4.0,other,images_thesis\2329527_1_m.jpg
13321,1805.0,31.5,31.5,Unique,female,independent,acrylic,signed,3.0,3.0,other,images_thesis\1595799_1_m.jpg
8630,668.0,35.4,43.3,Unique,female,independent,acrylic,signed,3.0,5.0,other,images_thesis\1686678_1_m.jpg
17097,624.0,23.6,33.1,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2274832_1_m.jpg
2176,880.0,19.0,15.0,Unique,female,gallery,oil,signed,1.0,3.0,other,images_thesis\2279572_1_m.jpg
3934,3705.0,39.4,27.6,Unique,female,gallery,other,not signed,3.0,4.0,Spain,images_thesis\2325447_1_m.jpg
15757,1340.0,32.0,32.0,Unique,female,gallery,acrylic,signed,20.0,3.0,other,images_thesis\2279502_1_m.jpg
12678,1822.0,31.5,31.5,Unique,female,gallery,acrylic,signed,0.0,4.0,other,images_thesis\2317428_1_m.jpg
13336,2265.0,27.6,51.2,Unique,female,independent,acrylic,signed,4.0,3.0,other,images_thesis\1564383_1_m.jpg
975,9413.0,34.3,34.3,Unique,unknown,gallery,acrylic,signed,6.0,4.0,other,images_thesis\1325877_1_m.jpg
9315,3522.0,19.7,24.0,Unique,female,independent,oil,signed,3.0,3.0,France,images_thesis\1587336_1_m.jpg
767,1458.0,23.6,15.7,Unique,unknown,gallery,other,signed,0.0,3.0,other,images_thesis\2309135_1_m.jpg
12052,729.0,27.6,19.7,Unique,unknown,gallery,other,signed,1.0,9.0,France,images_thesis\2291807_1_m.jpg
12690,607.0,10.7,8.7,Unique,female,gallery,other,signed,1.0,10.0,other,images_thesis\2292530_1_m.jpg
719,850.0,47.6,36.6,Unique,male,gallery,oil,signed,1.0,3.0,Spain,images_thesis\2265759_1_m.jpg
9719,2247.0,59.1,38.2,Unique,female,independent,acrylic,signed,1.0,4.0,Spain,images_thesis\2198382_1_m.jpg
13545,1696.0,11.8,19.7,Unique,male,gallery,oil,signed,5.0,6.0,other,images_thesis\1047273_1_m.jpg
9062,5952.0,35.4,35.4,Unique,female,independent,oil,signed,9.0,3.0,France,images_thesis\1614450_1_m.jpg
12746,1069.0,15.7,19.7,Unique,female,gallery,acrylic,signed,7.0,8.0,France,images_thesis\2319876_1_m.jpg
2950,1215.0,18.9,24.4,Unique,male,gallery,other,signed,30.0,9.0,France,images_thesis\593583_1_m.jpg
5704,3948.0,31.5,39.4,Unique,male,gallery,oil,signed,8.0,2.0,other,images_thesis\2142571_1_m.jpg
11907,607.0,19.7,15.7,Unique,male,independent,oil,signed,0.0,1.0,other,images_thesis\2310274_1_m.jpg
19746,24222.0,51.2,76.8,Unique,male,gallery,oil,signed,0.0,9.0,Spain,images_thesis\2320424_1_m.jpg
73,2429.0,31.5,47.2,Unique,male,gallery,other,signed,4.0,9.0,France,images_thesis\1059198_1_m.jpg
4051,2186.0,23.6,23.6,Unique,female,gallery,oil,signed,8.0,9.0,Spain,images_thesis\317125_1_m.jpg
9976,1822.0,39.4,39.4,Unique,female,independent,acrylic,signed,2.0,6.0,other,images_thesis\1958799_1_m.jpg
6845,3401.0,19.7,19.7,Unique,unknown,independent,other,signed,5.0,3.0,France,images_thesis\1928580_1_m.jpg
18659,2907.0,42.5,50.0,Unique,unknown,gallery,other,signed,1.0,6.0,France,images_thesis\2265230_1_m.jpg
10004,1579.0,31.5,23.6,Unique,female,independent,oil,signed,5.0,1.0,France,images_thesis\2323991_1_m.jpg
20192,2144.0,30.0,24.0,Unique,male,gallery,oil,signed,4.0,10.0,United States,images_thesis\1225956_1_m.jpg
3573,972.0,8.0,12.0,Unique,unknown,gallery,other,signed,4.0,4.0,United States,images_thesis\1307673_1_m.jpg
2048,850.0,11.8,11.8,Unique,male,gallery,acrylic,signed,2.0,10.0,other,images_thesis\2009328_1_m.jpg
20688,845.0,14.0,11.0,Unique,female,gallery,oil,signed,3.0,3.0,United States,images_thesis\2241130_1_m.jpg
13119,700.0,13.8,9.8,Unique,unknown,gallery,oil,signed,0.0,1.0,Ukraine,images_thesis\2320200_1_m.jpg
8883,5952.0,43.3,35.4,Unique,male,gallery,acrylic,signed,1.0,9.0,Spain,images_thesis\2229038_1_m.jpg
5700,8138.0,63.8,45.7,Unique,unknown,gallery,other,signed,2.0,7.0,France,images_thesis\2232502_1_m.jpg
17499,10673.0,64.6,64.6,Unique,unknown,gallery,other,signed,0.0,10.0,France,images_thesis\2324625_1_m.jpg
10309,711.0,9.8,9.8,Unique,female,independent,acrylic,signed,6.0,3.0,France,images_thesis\1329171_1_m.jpg
1819,607.0,27.6,19.7,Unique,female,gallery,oil,signed,0.0,10.0,France,images_thesis\2327232_1_m.jpg
448,972.0,19.7,19.7,Unique,unknown,gallery,other,signed,2.0,7.0,France,images_thesis\2323100_1_m.jpg
16634,606.0,39.4,27.6,Unique,male,gallery,acrylic,signed,2.0,8.0,other,images_thesis\2285987_1_m.jpg
4782,2065.0,27.6,19.7,Unique,male,gallery,other,signed,1.0,4.0,France,images_thesis\2288416_1_m.jpg
19140,2895.0,41.3,61.0,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2173066_1_m.jpg
1010,2050.0,36.0,24.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2324235_1_m.jpg
15322,666.0,9.8,9.8,Copy,unknown,gallery,other,signed,1.0,1.0,other,images_thesis\2313240_1_m.jpg
8097,2657.0,59.1,39.4,Unique,male,independent,other,signed,0.0,3.0,other,images_thesis\2312201_1_m.jpg
17728,6099.0,39.4,59.1,Unique,male,gallery,acrylic,signed,2.0,10.0,Spain,images_thesis\2115279_1_m.jpg
1349,6680.0,53.1,63.0,Unique,male,gallery,oil,signed,2.0,5.0,other,images_thesis\2202014_1_m.jpg
8963,2551.0,27.6,31.5,Unique,female,independent,oil,signed,13.0,3.0,other,images_thesis\2218986_1_m.jpg
14174,624.0,33.1,23.6,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2275335_1_m.jpg
14506,1590.0,39.0,32.0,Unique,male,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2308340_1_m.jpg
17059,16350.0,94.5,153.5,Unique,male,independent,acrylic,signed,9.0,2.0,Spain,images_thesis\2303459_1_m.jpg
17698,727.0,15.7,19.7,Unique,unknown,gallery,other,signed,5.0,3.0,other,images_thesis\2200740_1_m.jpg
8677,4130.0,39.4,59.1,Unique,female,independent,acrylic,signed,1.0,6.0,other,images_thesis\2242327_1_m.jpg
4371,3948.0,59.1,47.2,Unique,female,gallery,acrylic,signed,0.0,9.0,France,images_thesis\2312509_1_m.jpg
16870,600.0,19.7,19.7,Unique,male,gallery,oil,signed,1.0,2.0,other,images_thesis\2269127_1_m.jpg
33,960.0,12.6,10.2,Unique,male,gallery,other,signed,1.0,11.0,France,images_thesis\2291042_1_m.jpg
4181,6073.0,28.6,28.6,Unique,male,gallery,acrylic,not signed,0.0,4.0,Spain,images_thesis\2315850_1_m.jpg
5876,4130.0,21.3,28.7,Unique,male,gallery,oil,signed,36.0,9.0,France,images_thesis\2156249_1_m.jpg
12131,3401.0,51.2,39.4,Unique,unknown,gallery,acrylic,not signed,0.0,3.0,Ukraine,images_thesis\2321809_1_m.jpg
9275,607.0,47.2,15.7,Unique,male,independent,other,signed,7.0,6.0,France,images_thesis\522404_1_m.jpg
15966,969.0,27.6,23.6,Unique,male,independent,other,signed,1.0,1.0,other,images_thesis\2259287_1_m.jpg
3880,8259.0,39.4,23.6,Unique,unknown,gallery,other,not signed,3.0,4.0,Spain,images_thesis\2312164_1_m.jpg
20669,16350.0,82.7,248.0,Unique,unknown,independent,other,signed,2.0,6.0,other,images_thesis\2260815_1_m.jpg
17423,990.0,22.0,28.0,Unique,male,gallery,acrylic,signed,13.0,5.0,other,images_thesis\1252869_1_m.jpg
1444,120.0,19.7,13.8,Unique,male,gallery,other,signed,50.0,3.0,France,images_thesis\1913589_1_m.jpg
7687,790.0,28.7,23.6,Unique,male,independent,other,signed,0.0,7.0,France,images_thesis\2302118_1_m.jpg
6374,510.0,11.8,9.8,Unique,unknown,gallery,other,signed,4.0,8.0,France,images_thesis\1886994_1_m.jpg
16967,3512.0,39.4,47.2,Unique,male,independent,other,signed,5.0,5.0,other,images_thesis\1558212_1_m.jpg
9824,600.0,35.0,36.0,Unique,female,gallery,other,signed,2.0,7.0,United States,images_thesis\2138688_1_m.jpg
18751,1683.0,27.6,47.2,Unique,male,independent,oil,signed,3.0,3.0,other,images_thesis\1735797_1_m.jpg
19118,3200.0,48.0,48.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2204104_1_m.jpg
899,1943.0,35.4,27.6,Unique,unknown,gallery,other,signed,1.0,4.0,France,images_thesis\2198356_1_m.jpg
6137,9049.0,35.4,27.6,Unique,female,gallery,other,signed,1.0,4.0,Spain,images_thesis\2297624_1_m.jpg
16229,2265.0,23.6,47.2,Unique,female,independent,acrylic,signed,3.0,3.0,other,images_thesis\1551585_1_m.jpg
11770,2186.0,23.6,23.6,Unique,male,gallery,oil,signed,0.0,9.0,France,images_thesis\2321365_1_m.jpg
17166,1990.0,39.4,63.8,Unique,unknown,gallery,acrylic,signed,2.0,3.0,Spain,images_thesis\2037438_1_m.jpg
3058,4130.0,31.5,31.5,Unique,unknown,gallery,other,signed,1.0,9.0,Spain,images_thesis\2205759_1_m.jpg
20265,388.0,21.7,17.7,Unique,unknown,gallery,other,signed,0.0,7.0,France,images_thesis\2320834_1_m.jpg
12951,787.0,13.8,17.7,Unique,unknown,gallery,other,signed,1.0,6.0,France,images_thesis\2328395_1_m.jpg
4986,850.0,27.6,39.4,Unique,male,gallery,acrylic,signed,29.0,12.0,France,images_thesis\629157_1_m.jpg
3059,850.0,11.8,15.7,Unique,unknown,gallery,other,signed,1.0,1.0,other,images_thesis\2205027_1_m.jpg
20648,218.0,11.9,9.9,Unique,male,independent,acrylic,signed,6.0,4.0,other,images_thesis\2246479_1_m.jpg
3592,1958.0,23.6,23.6,Unique,male,gallery,other,signed,4.0,10.0,other,images_thesis\2210760_1_m.jpg
6805,607.0,17.75,12.25,Unique,unknown,gallery,other,signed,4.0,4.0,other,images_thesis\2009652_1_m.jpg
10134,3887.0,39.4,47.2,Unique,unknown,gallery,other,signed,1.0,4.0,France,images_thesis\2256456_1_m.jpg
19170,606.0,27.6,19.7,Unique,male,independent,other,signed,5.0,4.0,other,images_thesis\1938672_1_m.jpg
2911,2098.0,23.6,31.5,Unique,female,gallery,other,signed,2.0,10.0,United States,images_thesis\2153806_1_m.jpg
5836,972.0,7.9,7.9,Unique,male,independent,acrylic,signed,3.0,2.0,other,images_thesis\2148525_1_m.jpg
5955,12025.0,47.2,31.5,Unique,unknown,gallery,other,signed,7.0,5.0,other,images_thesis\1052049_1_m.jpg
1889,911.0,35.4,27.6,Unique,male,gallery,acrylic,signed,2.0,1.0,other,images_thesis\2209461_1_m.jpg
11337,4806.0,38.2,51.2,Unique,male,gallery,acrylic,signed,1.0,10.0,Spain,images_thesis\2260231_1_m.jpg
9685,2247.0,15.7,47.2,Unique,male,gallery,other,signed,1.0,8.0,France,images_thesis\2314680_1_m.jpg
18766,969.0,28.7,36.2,Unique,unknown,gallery,other,signed,5.0,9.0,Spain,images_thesis\1467012_1_m.jpg
15081,702.0,23.6,31.5,Unique,female,gallery,other,signed,10.0,1.0,Ukraine,images_thesis\2319627_1_m.jpg
18518,4360.0,31.5,31.5,Unique,female,gallery,acrylic,signed,5.0,9.0,France,images_thesis\1925937_1_m.jpg
13280,606.0,27.6,19.7,Unique,female,gallery,other,signed,1.0,4.0,France,images_thesis\2231011_1_m.jpg
8062,972.0,20.1,20.1,Unique,female,independent,other,signed,1.0,6.0,other,images_thesis\2187531_1_m.jpg
8583,1166.0,35.4,19.7,Unique,female,gallery,acrylic,signed,2.0,5.0,other,images_thesis\2048355_1_m.jpg
8726,704.0,11.0,15.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,France,images_thesis\2298004_1_m.jpg
20723,2786.0,27.6,27.6,Unique,male,gallery,oil,signed,3.0,9.0,France,images_thesis\1644759_1_m.jpg
5818,1336.0,23.6,19.7,Unique,male,gallery,oil,signed,2.0,1.0,France,images_thesis\2262564_1_m.jpg
12732,1336.0,19.7,15.7,Unique,unknown,gallery,acrylic,not signed,0.0,3.0,Ukraine,images_thesis\2323507_1_m.jpg
6546,2915.0,31.5,31.5,Unique,male,gallery,oil,signed,1.0,9.0,France,images_thesis\2300808_1_m.jpg
408,2065.0,27.6,19.7,Unique,female,independent,oil,signed,3.0,3.0,France,images_thesis\1656351_1_m.jpg
5555,2186.0,35.8,47.6,Unique,female,gallery,other,signed,1.0,2.0,other,images_thesis\2250363_1_m.jpg
4562,1750.0,20.0,20.0,Unique,male,gallery,acrylic,signed,25.0,4.0,other,images_thesis\2076804_1_m.jpg
362,2915.0,31.9,25.6,Unique,male,gallery,acrylic,not signed,13.0,10.0,France,images_thesis\537697_1_m.jpg
9711,1202.0,24.0,24.0,Unique,female,independent,oil,signed,1.0,6.0,other,images_thesis\2217714_1_m.jpg
20039,6661.0,35.4,98.4,Unique,male,gallery,other,signed,2.0,10.0,France,images_thesis\2242106_1_m.jpg
11362,4008.0,48.0,48.0,Unique,female,independent,oil,signed,2.0,6.0,other,images_thesis\1983441_1_m.jpg
17290,593.0,9.4,7.5,Unique,male,gallery,other,signed,1.0,11.0,France,images_thesis\2306940_1_m.jpg
1284,5405.0,46.5,35.4,Unique,unknown,gallery,acrylic,signed,10.0,4.0,other,images_thesis\1346736_1_m.jpg
20036,2410.0,61.0,33.5,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2242795_1_m.jpg
14194,3088.0,66.9,37.4,Unique,female,independent,acrylic,signed,1.0,4.0,Spain,images_thesis\2233102_1_m.jpg
11268,3583.0,51.2,38.2,Unique,male,independent,other,signed,2.0,5.0,Spain,images_thesis\2142619_1_m.jpg
18058,5450.0,47.2,82.7,Unique,male,gallery,other,signed,6.0,10.0,France,images_thesis\1297557_1_m.jpg
8313,3037.0,39.4,31.9,Unique,male,gallery,oil,signed,5.0,8.0,France,images_thesis\841773_1_m.jpg
7014,3887.0,24.0,18.1,Unique,unknown,independent,oil,signed,0.0,1.0,France,images_thesis\2298756_1_m.jpg
9038,1811.0,55.1,43.3,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2158462_1_m.jpg
10230,1822.0,31.5,31.5,Unique,female,gallery,acrylic,signed,4.0,5.0,other,images_thesis\1202364_1_m.jpg
4164,911.0,13.8,11.0,Unique,female,gallery,oil,signed,9.0,10.0,France,images_thesis\1868115_1_m.jpg
18825,1163.0,31.5,31.5,Unique,female,gallery,other,signed,5.0,8.0,France,images_thesis\2328299_1_m.jpg
848,2915.0,43.3,31.5,Unique,male,gallery,oil,signed,1.0,5.0,other,images_thesis\2205718_1_m.jpg
10517,4130.0,31.5,19.7,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2269748_1_m.jpg
13641,1696.0,31.5,31.5,Unique,female,gallery,acrylic,signed,2.0,9.0,France,images_thesis\2215334_1_m.jpg
1940,2250.0,24.0,24.0,Unique,female,gallery,oil,signed,1.0,3.0,other,images_thesis\2308158_1_m.jpg
20366,5000.0,46.0,28.0,Unique,male,independent,other,signed,0.0,5.0,United States,images_thesis\2299160_1_m.jpg
14927,750.0,23.6,59.1,Unique,unknown,gallery,oil,signed,0.0,2.0,other,images_thesis\2325180_1_m.jpg
20328,1100.0,31.5,31.5,Unique,female,gallery,oil,signed,4.0,1.0,United States,images_thesis\2318000_1_m.jpg
16063,606.0,19.7,19.7,Unique,female,gallery,oil,signed,14.0,10.0,France,images_thesis\1173561_1_m.jpg
15988,1696.0,31.5,47.2,Unique,female,gallery,other,signed,1.0,4.0,other,images_thesis\2230149_1_m.jpg
3886,4895.0,24.0,18.1,Unique,female,gallery,acrylic,signed,5.0,9.0,other,images_thesis\2293778_1_m.jpg
15277,1090.0,15.7,15.7,Unique,female,gallery,other,signed,7.0,7.0,France,images_thesis\720246_1_m.jpg
7832,717.0,31.5,31.5,Unique,unknown,gallery,other,signed,1.0,10.0,France,images_thesis\2283792_1_m.jpg
4194,1493.0,22.0,22.0,Unique,male,gallery,acrylic,signed,5.0,3.0,other,images_thesis\2241246_1_m.jpg
13803,727.0,23.6,31.5,Unique,male,gallery,oil,signed,7.0,1.0,Ukraine,images_thesis\2259598_1_m.jpg
10323,972.0,19.3,15.4,Unique,unknown,gallery,other,signed,0.0,7.0,France,images_thesis\2320480_1_m.jpg
16928,3149.0,30.3,24.0,Unique,unknown,gallery,other,signed,2.0,9.0,France,images_thesis\1937280_1_m.jpg
13003,606.0,15.7,15.7,Unique,female,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2264303_1_m.jpg
3948,800.0,23.5,23.5,Unique,unknown,gallery,oil,signed,4.0,3.0,France,images_thesis\2258490_1_m.jpg
8611,3352.0,21.3,25.6,Unique,female,independent,oil,signed,1.0,3.0,France,images_thesis\2243478_1_m.jpg
4660,36000.0,48.0,48.0,Unique,male,gallery,other,signed,11.0,1.0,United States,images_thesis\2287043_1_m.jpg
16456,2907.0,24.0,31.9,Unique,female,gallery,other,signed,1.0,10.0,France,images_thesis\2246763_1_m.jpg
17327,2907.0,31.5,39.4,Unique,unknown,gallery,oil,signed,13.0,1.0,Ukraine,images_thesis\2283267_1_m.jpg
665,1700.0,24.0,24.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2289411_1_m.jpg
11328,8502.0,10.0,8.0,Unique,unknown,gallery,other,signed,4.0,3.0,France,images_thesis\2300779_1_m.jpg
9742,790.0,15.7,15.7,Unique,male,independent,other,signed,3.0,5.0,other,images_thesis\1572033_1_m.jpg
10064,364.0,19.7,19.7,Unique,male,gallery,acrylic,signed,2.0,9.0,France,images_thesis\2297170_1_m.jpg
14208,109.0,7.9,7.9,Unique,male,independent,other,signed,1.0,7.0,France,images_thesis\2199027_1_m.jpg
2221,607.0,13.8,10.6,Unique,male,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2320476_1_m.jpg
2906,10550.0,70.9,59.0,Unique,male,gallery,oil,signed,2.0,3.0,other,images_thesis\2245226_1_m.jpg
10900,2065.0,31.5,23.6,Unique,female,independent,acrylic,signed,1.0,3.0,other,images_thesis\2247932_1_m.jpg
9164,4373.0,61.8,46.1,Unique,female,gallery,acrylic,signed,1.0,5.0,other,images_thesis\2252422_1_m.jpg
2100,4251.0,35.0,45.7,Unique,male,gallery,other,signed,5.0,10.0,France,images_thesis\1051170_1_m.jpg
10206,972.0,19.7,15.7,Unique,unknown,gallery,other,signed,1.0,8.0,other,images_thesis\2286588_1_m.jpg
8492,632.0,23.8,17.7,Unique,male,independent,other,signed,7.0,6.0,France,images_thesis\518561_1_m.jpg
998,1550.0,40.0,40.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2303329_1_m.jpg
19431,1817.0,31.5,39.4,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2241405_1_m.jpg
6273,3887.0,39.4,39.4,Unique,female,gallery,other,signed,2.0,4.0,Spain,images_thesis\2249116_1_m.jpg
18747,7000.0,47.0,55.0,Unique,male,gallery,oil,signed,4.0,3.0,Ukraine,images_thesis\1876227_1_m.jpg
15583,715.0,28.7,21.3,Unique,female,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2285681_1_m.jpg
13446,1817.0,39.4,39.4,Unique,unknown,gallery,other,signed,0.0,4.0,France,images_thesis\2316625_1_m.jpg
12499,1482.0,35.0,45.7,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2288992_1_m.jpg
8901,1943.0,55.1,55.1,Unique,male,gallery,other,signed,0.0,9.0,France,images_thesis\2319858_1_m.jpg
13173,848.0,17.7,21.7,Unique,female,gallery,oil,signed,3.0,9.0,Spain,images_thesis\2255156_1_m.jpg
16146,1938.0,31.5,39.4,Unique,female,independent,other,signed,1.0,1.0,other,images_thesis\2266224_1_m.jpg
8849,3340.0,43.3,39.4,Unique,male,independent,other,signed,5.0,5.0,Spain,images_thesis\1541985_1_m.jpg
16190,23616.0,59.1,59.1,Unique,male,gallery,other,signed,2.0,5.0,other,images_thesis\2090370_1_m.jpg
15838,2035.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1198671_1_m.jpg
20335,303.0,11.4,8.3,Unique,unknown,gallery,other,signed,1.0,8.0,other,images_thesis\2316153_1_m.jpg
6671,2915.0,29.5,19.7,Unique,female,gallery,acrylic,not signed,29.0,12.0,France,images_thesis\2199817_1_m.jpg
18464,3049.0,47.2,23.6,Unique,male,gallery,acrylic,signed,2.0,10.0,other,images_thesis\2250955_1_m.jpg
12876,484.0,15.7,11.8,Unique,female,independent,other,signed,0.0,1.0,France,images_thesis\2298132_1_m.jpg
16998,3028.0,15.7,19.7,Unique,male,independent,oil,signed,32.0,5.0,other,images_thesis\1021884_1_m.jpg
11389,1798.0,22.0,29.9,Unique,female,gallery,other,signed,10.0,8.0,other,images_thesis\447345_1_m.jpg
