,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path,url
4182,6073.0,28.6,28.6,Unique,male,gallery,acrylic,not signed,0.0,4.0,Spain,images_thesis\2315850_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2315850/universe-concorde
4183,3680.0,47.2,39.4,Unique,female,gallery,other,signed,1.0,4.0,Spain,images_thesis\2314324_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2314324/profondo
4184,3911.0,28.7,36.2,Unique,female,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2309716_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2309716/trinite-de-porto-vecchio
4185,3037.0,16.0,20.0,Unique,male,gallery,oil,not signed,1.0,4.0,Spain,images_thesis\2308674_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2308674/untitled-157
4186,1200.0,24.0,40.0,Unique,male,gallery,oil,signed,1.0,3.0,United States,images_thesis\2308567_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2308567/endless-road-painting-oil-on-canvas
4187,4834.0,39.4,53.1,Unique,female,gallery,oil,signed,5.0,5.0,other,images_thesis\2302421_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2302421/party
4188,5223.0,47.2,47.2,Unique,male,gallery,acrylic,signed,4.0,4.0,Spain,images_thesis\2298320_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2298320/song-of-ningyo
4189,1579.0,31.9,31.9,Unique,unknown,gallery,other,signed,0.0,6.0,France,images_thesis\2291223_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2291223/x-men
4190,4343.0,39.4,47.2,Unique,female,gallery,oil,signed,2.0,3.0,other,images_thesis\2279614_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2279614/mighty-oak-in-summer
4191,1221.0,11.2,11.2,Unique,male,gallery,oil,signed,48.0,6.0,other,images_thesis\2260951_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2260951/promenade-sous-les-reverberes
4192,1261.0,19.3,13.6,Unique,male,gallery,oil,signed,61.0,6.0,other,images_thesis\2258772_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2258772/fleurs
4193,49489.0,60.0,80.75,Unique,male,gallery,acrylic,signed,22.0,1.0,United States,images_thesis\2255354_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2255354/logan
4194,1579.0,39.4,27.6,Unique,male,gallery,other,signed,1.0,1.0,other,images_thesis\2247533_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2247533/coupling-in-istropolis
4195,1493.0,22.0,22.0,Unique,male,gallery,acrylic,signed,5.0,3.0,other,images_thesis\2241246_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2241246/reflection
4196,5830.0,25.6,25.6,Unique,male,gallery,other,signed,30.0,3.0,Spain,images_thesis\2229240_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2229240/untitled
4197,1576.0,13.8,8.1,Unique,male,gallery,oil,signed,86.0,6.0,other,images_thesis\2218126_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2218126/bouquet
4198,1822.0,10.6,45.7,Unique,unknown,gallery,other,signed,8.0,6.0,France,images_thesis\2200561_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2200561/inconnu
4199,6073.0,39.4,39.4,Unique,unknown,gallery,other,signed,3.0,1.0,other,images_thesis\2188015_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2188015/aroe
4200,1107.0,30.0,24.0,Unique,female,gallery,acrylic,signed,4.0,3.0,other,images_thesis\2168015_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2168015/promise-of-spring
4201,3279.0,24.0,18.1,Unique,unknown,gallery,acrylic,signed,2.0,3.0,France,images_thesis\2156009_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2156009/buchinger
4202,790.0,15.7,15.7,Unique,male,gallery,oil,signed,2.0,4.0,France,images_thesis\2155064_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2155064/homarie-si-tu-savais
4203,1390.0,29.0,24.0,Unique,male,gallery,oil,signed,5.0,3.0,France,images_thesis\2068143_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2068143/clematis
4204,2150.0,27.6,27.6,Unique,female,gallery,oil,signed,8.0,3.0,other,images_thesis\2061819_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2061819/meadow-in-the-light-of-afternoon
4205,760.0,12.0,12.0,Unique,female,gallery,oil,signed,2.0,3.0,United States,images_thesis\2050833_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2050833/cream-rose-on-dark-brown-background
4206,2308.0,57.9,38.6,Unique,male,gallery,other,not signed,2.0,3.0,Spain,images_thesis\2000457_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2000457/rebel-without-a-cause
4207,5466.0,44.9,75.2,Unique,unknown,gallery,acrylic,signed,8.0,9.0,France,images_thesis\199411_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/199411/macrophage
4208,1458.0,31.5,23.6,Unique,unknown,gallery,other,signed,3.0,3.0,other,images_thesis\1992843_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1992843/lion-in-red
4209,2915.0,31.5,31.5,Unique,unknown,gallery,acrylic,signed,3.0,9.0,France,images_thesis\1910715_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1910715/untitled-9
4210,2495.0,51.0,59.0,Unique,female,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1884684_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1884684/ancient-architects
4211,1215.0,26.0,26.0,Unique,male,gallery,acrylic,signed,3.0,3.0,United States,images_thesis\1831509_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1831509/venice
4212,850.0,31.5,31.5,Unique,male,gallery,other,signed,9.0,9.0,other,images_thesis\1603620_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1603620/route-66
4213,2000.0,24.0,18.0,Unique,male,gallery,oil,signed,6.0,4.0,other,images_thesis\1105368_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1105368/autumn-shore-11
4214,4494.0,47.2,35.4,Unique,male,gallery,acrylic,signed,5.0,10.0,France,images_thesis\920937_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/920937/untitled
4215,607.0,13.0,13.0,Unique,unknown,gallery,other,signed,5.0,11.0,France,images_thesis\893889_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/893889/fleurs
4216,607.0,19.7,19.7,Unique,unknown,gallery,other,signed,5.0,11.0,France,images_thesis\893859_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/893859/paysages-de-chine
4217,2417.0,22.0,16.5,Unique,female,gallery,acrylic,signed,6.0,10.0,other,images_thesis\892242_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/892242/lyrical-digression
4218,911.0,17.7,15.0,Unique,male,gallery,acrylic,signed,5.0,12.0,France,images_thesis\814452_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/814452/tete-de-mickey-sur-mona-lisa
4219,1615.0,21.9,34.6,Unique,male,gallery,oil,signed,47.0,6.0,other,images_thesis\685905_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/685905/composition-abstraite
4220,972.0,47.2,23.6,Unique,unknown,gallery,other,signed,10.0,9.0,France,images_thesis\323869_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/323869/ma-muse-1-2-diptyque
4221,1458.0,47.2,31.5,Unique,male,gallery,acrylic,signed,2.0,3.0,Spain,images_thesis\2333893_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2333893/buda-ecologico-serie-cuerpos-y-almas
4222,4350.0,63.0,57.0,Unique,male,gallery,other,signed,1.0,3.0,other,images_thesis\2332827_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2332827/lost-years-1-21st-century-contemporary-figurative-restoration-mixed-media
4223,5381.0,39.4,47.2,Unique,female,gallery,acrylic,signed,11.0,8.0,France,images_thesis\2326397_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2326397/en-attendant-la-liberte
4224,2308.0,31.5,23.6,Unique,female,gallery,acrylic,not signed,5.0,4.0,Spain,images_thesis\2319709_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2319709/waiting-for-rain
4225,2733.0,31.5,31.5,Unique,female,gallery,oil,signed,0.0,9.0,France,images_thesis\2312584_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312584/chamane
4226,900.0,19.6,35.4,Unique,male,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2308404_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2308404/life-is-a-dream-painting-acrylic-on-canvas
4227,1215.0,11.8,7.9,Unique,female,independent,acrylic,signed,0.0,1.0,other,images_thesis\2283372_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2283372/woman-with-a-white-cat
4228,2672.0,48.0,36.2,Unique,male,gallery,acrylic,signed,1.0,1.0,other,images_thesis\2278540_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2278540/snow-and-ice
4229,4251.0,32.3,8.3,Unique,male,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2268532_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2268532/skate-eyes
4230,1458.0,21.7,18.1,Unique,female,gallery,acrylic,signed,1.0,8.0,France,images_thesis\2262986_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2262986/flux
4231,3401.0,39.4,31.9,Unique,unknown,independent,oil,signed,5.0,1.0,France,images_thesis\2260093_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2260093/ce-jour-la
4232,2976.0,23.6,27.6,Unique,male,gallery,oil,signed,2.0,4.0,Spain,images_thesis\2249129_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2249129/the-forgiveness-of-blood-i
4233,566.0,24.0,24.0,Unique,female,gallery,oil,signed,3.0,3.0,other,images_thesis\2241207_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2241207/air-earth-and-sky
4234,2429.0,27.6,19.7,Unique,female,gallery,other,signed,1.0,6.0,other,images_thesis\2235016_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2235016/something
4235,1234.0,16.1,13.0,Unique,male,gallery,oil,signed,82.0,6.0,other,images_thesis\2221224_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2221224/mere-et-enfant
4236,2600.0,30.0,40.0,Unique,female,gallery,acrylic,signed,5.0,3.0,United States,images_thesis\2185236_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2185236/my-valentine
4237,1575.0,34.0,31.0,Unique,female,gallery,oil,signed,4.0,3.0,United States,images_thesis\2167996_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2167996/pinkie-with-green-marks
4238,1965.0,30.0,40.0,Unique,female,gallery,other,signed,2.0,3.0,other,images_thesis\2167916_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2167916/paris-garden-8
4239,103.0,16.5,11.7,Unique,male,gallery,other,signed,2.0,8.0,other,images_thesis\2160761_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2160761/how-to-strange-to-feel-so-weird
4240,972.0,19.7,19.7,Unique,female,gallery,other,signed,2.0,3.0,France,images_thesis\2135176_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2135176/les-trois-barques
4241,2500.0,31.0,52.0,Unique,male,gallery,acrylic,signed,8.0,3.0,Spain,images_thesis\2068986_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2068986/paralelas
4242,2200.0,40.0,30.0,Unique,female,gallery,oil,signed,3.0,3.0,United States,images_thesis\2059884_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2059884/the-currency-of-sleep-training-gimmicks
4243,1259.0,13.0,16.1,Unique,female,gallery,oil,signed,13.0,3.0,France,images_thesis\2045082_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2045082/grand-canal-de-nuit-a-venise
4244,1200.0,24.0,24.0,Unique,female,gallery,oil,signed,2.0,3.0,United States,images_thesis\2045073_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2045073/follow-the-light
4245,1422.0,27.5,39.3,Unique,male,gallery,acrylic,signed,5.0,3.0,other,images_thesis\2038080_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2038080/asynchronous
4246,2800.0,36.0,36.0,Unique,female,gallery,acrylic,signed,5.0,3.0,United States,images_thesis\2025762_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2025762/color-light-and-energy
4247,1686.0,36.0,24.0,Unique,male,gallery,other,signed,8.0,3.0,other,images_thesis\2025042_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2025042/weathering-the-storm
4248,2140.0,39.0,20.0,Unique,female,gallery,acrylic,signed,4.0,3.0,other,images_thesis\1831470_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1831470/one-look-was-all-it-took
4249,1202.0,7.5,9.4,Unique,unknown,gallery,oil,signed,3.0,10.0,France,images_thesis\1788948_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1788948/abstraction-with-pink
4250,1093.0,12.4,8.3,Unique,female,gallery,other,signed,30.0,2.0,other,images_thesis\1775712_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1775712/ohne-titel-2-kopfe-und-pflanzen
4251,1081.0,39.4,31.5,Unique,male,gallery,other,signed,3.0,3.0,France,images_thesis\1699155_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1699155/bleu-wave
4252,1678.0,19.7,19.7,Unique,male,gallery,other,signed,4.0,10.0,other,images_thesis\1240572_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1240572/helios-ii
4253,11023.0,72.0,48.0,Unique,male,gallery,other,signed,6.0,5.0,Spain,images_thesis\1230255_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1230255/electro-magic-ism
4254,46156.0,55.1,39.4,Unique,male,gallery,other,signed,17.0,5.0,other,images_thesis\1094670_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1094670/hello-father-christmas
4255,1093.0,48.0,48.0,Unique,unknown,gallery,acrylic,signed,36.0,10.0,France,images_thesis\1009659_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1009659/n-or
4256,1215.0,54.3,13.4,Unique,unknown,gallery,other,signed,5.0,11.0,France,images_thesis\899523_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/899523/fleurs-et-oiseaux
4257,1576.0,35.4,21.9,Unique,unknown,gallery,oil,signed,26.0,6.0,other,images_thesis\686919_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/686919/effets
4258,1917.0,14.2,15.9,Unique,male,gallery,oil,signed,57.0,6.0,other,images_thesis\679059_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/679059/gutenberg-et-linvention-de-limprimerie
4259,881.0,13.4,9.4,Unique,female,gallery,acrylic,signed,7.0,10.0,France,images_thesis\508040_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/508040/les-chats
4260,911.0,25.6,19.7,Unique,male,gallery,other,signed,10.0,7.0,other,images_thesis\408508_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/408508/kate-red
4261,1154.0,11.8,11.8,Unique,male,gallery,oil,signed,0.0,9.0,Spain,images_thesis\2317701_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2317701/music-musa-i-noisette
4262,2186.0,33.5,25.6,Unique,male,gallery,acrylic,signed,0.0,9.0,France,images_thesis\2317442_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2317442/la-montagne
4263,486.0,23.6,15.7,Unique,male,gallery,other,signed,0.0,10.0,Spain,images_thesis\2314134_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2314134/trumpet-master-dv41
4264,5466.0,47.2,47.2,Unique,male,gallery,other,signed,0.0,4.0,France,images_thesis\2312675_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312675/ombres-chromatiques
4265,4980.0,31.9,39.4,Unique,female,gallery,acrylic,signed,1.0,4.0,France,images_thesis\2300349_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2300349/daydreaming-by-the-water
4266,4858.0,23.6,19.7,Unique,male,gallery,other,signed,10.0,9.0,Spain,images_thesis\2285616_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2285616/young-adam
4267,2004.0,19.7,19.7,Unique,unknown,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2273056_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2273056/golden-reverie
4268,972.0,9.8,9.8,Unique,unknown,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2265322_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2265322/heart-of-liberty-4
4269,3636.0,35.4,35.4,Unique,unknown,gallery,other,signed,1.0,10.0,other,images_thesis\2261780_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2261780/liminal-i
4270,8502.0,19.7,19.7,Unique,male,gallery,other,signed,1.0,9.0,Spain,images_thesis\2253064_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2253064/la-resistenza
4271,3567.0,18.0,24.0,Unique,female,gallery,acrylic,signed,3.0,10.0,United States,images_thesis\2253048_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2253048/c63
4272,1285.0,36.0,24.0,Unique,female,gallery,acrylic,signed,5.0,3.0,other,images_thesis\2241153_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2241153/pure-and-simple
4273,3522.0,42.5,31.5,Unique,male,gallery,acrylic,signed,36.0,3.0,Spain,images_thesis\2233813_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2233813/untitled
4274,4373.0,45.7,32.7,Unique,female,gallery,other,signed,5.0,3.0,Spain,images_thesis\2233233_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2233233/gong-visual
4275,5466.0,18.3,20.3,Unique,female,gallery,other,signed,45.0,3.0,Spain,images_thesis\2231462_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2231462/untitled
4276,5830.0,14.2,19.3,Unique,male,gallery,other,signed,65.0,3.0,Spain,images_thesis\2230612_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2230612/untitled
4277,2186.0,23.8,23.8,Unique,male,gallery,acrylic,signed,7.0,1.0,other,images_thesis\2228762_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2228762/code-readers-ii
4278,7166.0,47.2,47.2,Unique,male,gallery,oil,signed,3.0,1.0,France,images_thesis\2215420_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2215420/georges
4279,1111.0,27.6,35.4,Unique,female,gallery,other,signed,7.0,1.0,other,images_thesis\2209039_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2209039/on-the-horizon
4280,790.0,15.7,15.7,Unique,male,gallery,oil,signed,2.0,9.0,France,images_thesis\2192540_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2192540/barocco-12
4281,3401.0,31.9,22.4,Copy,male,gallery,other,signed,45.0,8.0,Spain,images_thesis\2119251_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2119251/estudio-para-sintesis-vi
4282,1179.0,23.6,31.5,Unique,female,gallery,oil,signed,4.0,3.0,other,images_thesis\2073360_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2073360/highland-hope-ii
4283,600.0,10.0,8.0,Unique,male,gallery,acrylic,signed,5.0,3.0,United States,images_thesis\2025057_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2025057/city-creek-park
